Date and Time,price,market_cap,total_volume,Date and Time 2,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh",Predicted,Detrended
2013-04-28 00:00:00 UTC,135.3,1500517590,0,2013-04-28T00:00:00,0.211529915,0.000734066,0.040153088,1.854271234,0.006434819,0.351981966,-26.83921832,27.19120028
2013-04-29 00:00:00 UTC,141.96,1575032004,0,2013-04-29T00:00:00,0.215392634,0.00074747,0.040886318,1.888131827,0.006552324,0.35840946,-26.80044179,27.15885125
2013-04-30 00:00:00 UTC,135.3,1501657493,0,2013-04-30T00:00:00,0.214698551,0.000745062,0.040754565,1.882047499,0.00653121,0.357254519,-26.76166526,27.11891978
2013-05-01 00:00:00 UTC,117,1298951550,0,2013-05-01T00:00:00,0.216085821,0.000749876,0.0410179,1.894208304,0.006573411,0.359562911,-26.72288873,27.08245164
2013-05-02 00:00:00 UTC,103.43,1148667722,0,2013-05-02T00:00:00,0.212122761,0.000736123,0.040265623,1.859468126,0.006452854,0.352968451,-26.6841122,27.03708065
2013-05-03 00:00:00 UTC,91.01,1011066494,0,2013-05-03T00:00:00,0.20896322,0.000725158,0.039665872,1.83177159,0.006356739,0.347711032,-26.64533567,26.9930467
2013-05-04 00:00:00 UTC,111.25,1236351844,0,2013-05-04T00:00:00,0.214761781,0.000745281,0.040766568,1.882601776,0.006533134,0.357359733,-26.60655914,26.96391887
2013-05-05 00:00:00 UTC,116.79,1298377788,0,2013-05-05T00:00:00,0.216281327,0.000750554,0.041055011,1.895922112,0.006579359,0.35988823,-26.56778261,26.92767084
2013-05-06 00:00:00 UTC,118.33,1315992304,0,2013-05-06T00:00:00,0.218559216,0.000758459,0.041487405,1.915890088,0.006648653,0.363678596,-26.52900608,26.89268467
2013-05-07 00:00:00 UTC,106.4,1183766500,0,2013-05-07T00:00:00,0.223047874,0.000774036,0.042339453,1.955237663,0.0067852,0.371147642,-26.49022954,26.86137719
2013-05-08 00:00:00 UTC,112.64,1253655040,0,2013-05-08T00:00:00,0.225939234,0.00078407,0.042888297,1.980583325,0.006873156,0.375958813,-26.45145301,26.82741183
2013-05-09 00:00:00 UTC,113,1258130700,0,2013-05-09T00:00:00,0.232135007,0.000805571,0.044064393,2.034895475,0.007061634,0.386268468,-26.41267648,26.79894495
2013-05-10 00:00:00 UTC,118.78,1322989457,0,2013-05-10T00:00:00,0.239363411,0.000830655,0.045436505,2.098259661,0.007281524,0.398296401,-26.37389995,26.77219635
2013-05-11 00:00:00 UTC,113.01,1259239352,0,2013-05-11T00:00:00,0.244113504,0.000847139,0.046338178,2.13989898,0.007426024,0.406200471,-26.33512342,26.74132389
2013-05-12 00:00:00 UTC,114.713,1278708679,0,2013-05-12T00:00:00,0.245621137,0.000852371,0.04662436,2.153114883,0.007471887,0.408709144,-26.29634689,26.70505604
2013-05-13 00:00:00 UTC,117.18,1306721052,0,2013-05-13T00:00:00,0.251235418,0.000871854,0.047690076,2.202329676,0.007642675,0.418051208,-26.25757036,26.67562157
2013-05-14 00:00:00 UTC,114.5,1277278988,0,2013-05-14T00:00:00,0.251850722,0.00087399,0.047806874,2.207723427,0.007661393,0.419075061,-26.21879383,26.63786889
2013-05-15 00:00:00 UTC,114.156,1273849681,0,2013-05-15T00:00:00,0.250104756,0.000867931,0.047475451,2.192418291,0.00760828,0.416169806,-26.1800173,26.59618711
2013-05-16 00:00:00 UTC,115.5,1289277412,0,2013-05-16T00:00:00,0.250170384,0.000868158,0.047487909,2.192993585,0.007610277,0.41627901,-26.14124077,26.55751978
2013-05-17 00:00:00 UTC,123.1,1374605382,0,2013-05-17T00:00:00,0.25156466,0.000872997,0.047752573,2.205215806,0.007652691,0.418599059,-26.10246424,26.5210633
2013-05-18 00:00:00 UTC,123.88,1383755085,0,2013-05-18T00:00:00,0.248142122,0.00086112,0.0471029,2.175213842,0.007548576,0.412904018,-26.06368771,26.47659173
2013-05-19 00:00:00 UTC,120.501,1346499262,0,2013-05-19T00:00:00,0.248327968,0.000861765,0.047138177,2.176842969,0.00755423,0.413213263,-26.02491118,26.43812444
2013-05-20 00:00:00 UTC,122.58,1370131821,0,2013-05-20T00:00:00,0.238009634,0.000825957,0.045179528,2.086392452,0.007240342,0.396043741,-25.98613465,26.38217839
2013-05-21 00:00:00 UTC,122.9,1374154118,0,2013-05-21T00:00:00,0.237321747,0.00082357,0.045048952,2.080362433,0.007219416,0.394899109,-25.94735812,26.34225723
2013-05-22 00:00:00 UTC,123,1375791900,0,2013-05-22T00:00:00,0.240761191,0.000835506,0.045701835,2.110512599,0.007324045,0.400622282,-25.90858159,26.30920387
2013-05-23 00:00:00 UTC,125.748,1407041528,0,2013-05-23T00:00:00,0.246722896,0.000856195,0.046833499,2.162772907,0.007505403,0.410542452,-25.86980506,26.28034751
2013-05-24 00:00:00 UTC,131.7,1474180657,0,2013-05-24T00:00:00,0.248557268,0.00086256,0.047181704,2.178853008,0.007561205,0.413594813,-25.83102853,26.24462334
2013-05-25 00:00:00 UTC,130.77,1464316690,0,2013-05-25T00:00:00,0.253216135,0.000878728,0.04806606,2.21969264,0.007702929,0.421347085,-25.792252,26.21359908
2013-05-26 00:00:00 UTC,134.6,1507769010,0,2013-05-26T00:00:00,0.258049017,0.000895499,0.048983449,2.262057682,0.007849948,0.429388913,-25.75347547,26.18286438
2013-05-27 00:00:00 UTC,128.985,1445444606,0,2013-05-27T00:00:00,0.272311186,0.000944993,0.051690726,2.387079859,0.008283808,0.453120906,-25.71469894,26.16781984
2013-05-28 00:00:00 UTC,129.179,1448115967,0,2013-05-28T00:00:00,0.277045057,0.000961421,0.05258932,2.428576972,0.008427814,0.460997982,-25.67592241,26.13692039
2013-05-29 00:00:00 UTC,132.13,1481781795,0,2013-05-29T00:00:00,0.283123431,0.000982514,0.053743131,2.481859992,0.008612721,0.471112285,-25.63714588,26.10825816
2013-05-30 00:00:00 UTC,127.401,1429308634,0,2013-05-30T00:00:00,0.287814563,0.000998794,0.054633612,2.522982461,0.008755427,0.478918245,-25.59836935,26.07728759
2013-05-31 00:00:00 UTC,127.98,1436386730,0,2013-05-31T00:00:00,0.292655778,0.001015594,0.055552583,2.565420549,0.008902698,0.486973939,-25.55959282,26.04656675
2013-06-01 00:00:00 UTC,129.09,1449499974,0,2013-06-01T00:00:00,0.306889813,0.00106499,0.058254519,2.690196101,0.009335703,0.510659117,-25.52081629,26.0314754
2013-06-02 00:00:00 UTC,121.3,1362684200,0,2013-06-02T00:00:00,0.315857369,0.00109611,0.059956761,2.7688057,0.009608499,0.525580969,-25.48203976,26.00762072
2013-06-03 00:00:00 UTC,121.16,1361765704,0,2013-06-03T00:00:00,0.325074029,0.001128094,0.061706288,2.849598938,0.009888873,0.540917325,-25.44326322,25.98418055
2013-06-05 00:00:00 UTC,121.309,1364113640,0,2013-06-04T00:00:00,0.338774467,0.001175638,0.064306937,2.969696975,0.010305646,0.563714606,-25.40448669,25.9682013
2013-06-06 00:00:00 UTC,121.714,1369233814,0,2013-06-05T00:00:00,0.348066857,0.001207885,0.066070839,3.051154073,0.010588324,0.579176977,-25.36571016,25.94488714
2013-06-07 00:00:00 UTC,119,1339234925,0,2013-06-06T00:00:00,0.361372153,0.001254058,0.068596481,3.16778829,0.010993076,0.601316748,-25.32693363,25.92825038
2013-06-08 00:00:00 UTC,110.09,1239395972,0,2013-06-07T00:00:00,0.369276716,0.001281489,0.070096943,3.237079689,0.011233536,0.614469799,-25.2881571,25.9026269
2013-06-09 00:00:00 UTC,108.401,1220874393,0,2013-06-08T00:00:00,0.374112649,0.001298271,0.07101491,3.279471477,0.011380647,0.622516704,-25.24938057,25.87189728
2013-06-10 00:00:00 UTC,99.7497,1123844958,0,2013-06-09T00:00:00,0.375399128,0.001302736,0.071259113,3.290748757,0.011419782,0.624657383,-25.21060404,25.83526143
2013-06-11 00:00:00 UTC,105.99,1194605341,0,2013-06-10T00:00:00,0.377996063,0.001311748,0.071752069,3.313513491,0.011498781,0.628978636,-25.17182751,25.80080615
2013-06-12 00:00:00 UTC,108.9,1227904672,0,2013-06-11T00:00:00,0.38251214,0.00132742,0.072609321,3.35310142,0.011636162,0.636493306,-25.13305098,25.76954429
2013-06-13 00:00:00 UTC,108.4,1222819750,0,2013-06-12T00:00:00,0.396301972,0.001375274,0.075226938,3.473983086,0.012055654,0.659439338,-25.09427445,25.75371379
2013-06-14 00:00:00 UTC,102.769,1159766150,0,2013-06-13T00:00:00,0.397901253,0.001380824,0.075530517,3.488002384,0.012104305,0.662100513,-25.05549792,25.71759843
2013-06-15 00:00:00 UTC,98.399,1110902570,0,2013-06-14T00:00:00,0.403978526,0.001401914,0.076684119,3.541275755,0.012289178,0.672212985,-25.01672139,25.68893438
2013-06-16 00:00:00 UTC,99.99,1129287060,0,2013-06-15T00:00:00,0.401419672,0.001393034,0.076198391,3.518844841,0.012211336,0.667955098,-24.97794486,25.64589996
2013-06-17 00:00:00 UTC,100.42,1134610433,0,2013-06-16T00:00:00,0.411419492,0.001427736,0.07809658,3.606503263,0.012515535,0.684594618,-24.93916833,25.62376295
2013-06-18 00:00:00 UTC,102,1152834600,0,2013-06-17T00:00:00,0.41323981,0.001434053,0.078442117,3.622460173,0.012570909,0.687623595,-24.9003918,25.58801539
2013-06-19 00:00:00 UTC,106.55,1204638318,0,2013-06-18T00:00:00,0.411159079,0.001426832,0.078047148,3.604220483,0.012507613,0.684161296,-24.86161527,25.54577657
2013-06-20 00:00:00 UTC,107.9,1220273470,0,2013-06-19T00:00:00,0.400136128,0.00138858,0.075954746,3.507593295,0.012172291,0.665819304,-24.82283874,25.48865804
2013-06-21 00:00:00 UTC,110.91,1254733148,0,2013-06-20T00:00:00,0.401685605,0.001393957,0.076248871,3.521176018,0.012219426,0.668397607,-24.78406221,25.45245982
2013-06-22 00:00:00 UTC,109.015,1233750009,0,2013-06-21T00:00:00,0.410703559,0.001425252,0.07796068,3.600227397,0.012493756,0.683403319,-24.74528568,25.428689
2013-06-23 00:00:00 UTC,107.25,1214260369,0,2013-06-22T00:00:00,0.425131559,0.001475321,0.080699435,3.726703243,0.012932661,0.707411251,-24.70650915,25.4139204
2013-06-24 00:00:00 UTC,108,1223181000,0,2013-06-23T00:00:00,0.429677532,0.001491096,0.081562362,3.766553247,0.013070951,0.714975669,-24.66773262,25.38270829
2013-06-25 00:00:00 UTC,102.443,1160635652,0,2013-06-24T00:00:00,0.43165944,0.001497974,0.081938573,3.783926652,0.013131241,0.718273528,-24.62895609,25.34722961
2013-06-26 00:00:00 UTC,103.691,1175194910,0,2013-06-25T00:00:00,0.390521485,0.001521359,0.07523001,3.423311338,0.013336229,0.659466272,-24.59017956,25.24964583
2013-06-27 00:00:00 UTC,103.39,1172207388,0,2013-06-26T00:00:00,0.352523468,0.001573629,0.069236623,3.090220718,0.013794436,0.606928238,-24.55140303,25.15833126
2013-06-28 00:00:00 UTC,99.66,1130338737,0,2013-06-27T00:00:00,0.306750524,0.001591512,0.061718322,2.688975097,0.013951191,0.541022811,-24.5126265,25.05364931
2013-06-29 00:00:00 UTC,93.3311,1058953327,0,2013-06-28T00:00:00,0.255611116,0.001592887,0.053195363,2.240687042,0.013963249,0.466310556,-24.47384997,24.94016052
2013-06-30 00:00:00 UTC,95.3886,1082693996,0,2013-06-29T00:00:00,0.202017902,0.001594048,0.044261594,1.77088893,0.013973428,0.387997136,-24.43507344,24.82307057
2013-07-01 00:00:00 UTC,97.504,1107084792,0,2013-06-30T00:00:00,0.152048588,0.001599264,0.035959285,1.33285792,0.014019148,0.315219096,-24.3962969,24.711516
2013-07-02 00:00:00 UTC,89.489,1016445146,0,2013-07-01T00:00:00,0.108428491,0.001631183,0.028893127,0.950484151,0.01429895,0.253277151,-24.35752037,24.61079753
2013-07-03 00:00:00 UTC,90.797,1031653673,0,2013-07-02T00:00:00,0.109506671,0.001647403,0.029180432,0.959935481,0.014441134,0.255795663,-24.31874384,24.57453951
2013-07-04 00:00:00 UTC,78.8,895707780,0,2013-07-03T00:00:00,0.112157516,0.001687282,0.029886807,0.983172784,0.014790713,0.261987747,-24.27996731,24.54195506
2013-07-05 00:00:00 UTC,78.48,892405890,0,2013-07-04T00:00:00,0.113531819,0.001707957,0.03025302,0.995219926,0.014971949,0.26519797,-24.24119078,24.50638875
2013-07-06 00:00:00 UTC,67.809,771368060,0,2013-07-05T00:00:00,0.116841591,0.001757748,0.03113498,1.024233383,0.015408423,0.272929236,-24.20241425,24.47534349
2013-07-07 00:00:00 UTC,68.0831,774804401,0,2013-07-06T00:00:00,0.119534993,0.001798268,0.031852696,1.047843745,0.015763614,0.27922073,-24.16363772,24.44285845
2013-07-08 00:00:00 UTC,77.502,882356395,0,2013-07-07T00:00:00,0.122863815,0.001848346,0.032739733,1.077024201,0.016202601,0.286996496,-24.12486119,24.41185769
2013-07-09 00:00:00 UTC,76.3915,870081997,0,2013-07-08T00:00:00,0.126394384,0.001901459,0.033680529,1.107973169,0.016668193,0.295243521,-24.08608466,24.38132818
2013-07-10 00:00:00 UTC,77,877378425,0,2013-07-09T00:00:00,0.129622333,0.00195002,0.034540687,1.136269372,0.017093877,0.302783659,-24.04730813,24.35009179
2013-07-11 00:00:00 UTC,85.75,977479256,0,2013-07-10T00:00:00,0.130800415,0.001967743,0.034854612,1.146596434,0.017249236,0.305535529,-24.0085316,24.31406713
2013-07-12 00:00:00 UTC,93.804,1069724400,0,2013-07-11T00:00:00,0.135679762,0.002041147,0.03615482,1.189368792,0.017892697,0.316933153,-23.96975507,24.28668822
2013-07-13 00:00:00 UTC,88.0622,1004551934,0,2013-07-12T00:00:00,0.135966806,0.002045466,0.036231309,1.191885023,0.017930551,0.317603657,-23.93097854,24.2485822
2013-07-14 00:00:00 UTC,95.58,1090715949,0,2013-07-13T00:00:00,0.136524072,0.002053849,0.036379805,1.196770012,0.01800404,0.318905369,-23.89220201,24.21110738
2013-07-15 00:00:00 UTC,94,1073073450,0,2013-07-14T00:00:00,0.139037682,0.002091663,0.037049611,1.218804323,0.018335521,0.32477689,-23.85342548,24.17820237
2013-07-16 00:00:00 UTC,97.301,1111179853,0,2013-07-15T00:00:00,0.139956467,0.002105485,0.037294441,1.22685839,0.018456685,0.326923071,-23.81464895,24.14157202
2013-07-17 00:00:00 UTC,98.9796,1130735527,0,2013-07-16T00:00:00,0.141581365,0.00212993,0.037727431,1.241102247,0.018670968,0.330718656,-23.77587242,24.10659107
2013-07-18 00:00:00 UTC,97.8,1117707300,0,2013-07-17T00:00:00,0.144603017,0.002175387,0.038532615,1.267590044,0.019069446,0.337776905,-23.73709589,24.07487279
2013-07-19 00:00:00 UTC,88.7869,1015062893,0,2013-07-18T00:00:00,0.142994943,0.002151196,0.038104109,1.253493667,0.018857382,0.334020619,-23.69831936,24.03233998
2013-07-20 00:00:00 UTC,91.572,1047311253,0,2013-07-19T00:00:00,0.14509781,0.002182831,0.038664464,1.271927405,0.019134697,0.338932689,-23.65954283,23.99847552
2013-07-21 00:00:00 UTC,89.28,1021492656,0,2013-07-20T00:00:00,0.148685053,0.002236797,0.039620362,1.303373176,0.019607763,0.347312098,-23.6207663,23.9680784
2013-07-22 00:00:00 UTC,90.3672,1034399451,0,2013-07-21T00:00:00,0.1520249,0.002287041,0.040510337,1.332650271,0.020048203,0.355113616,-23.58198977,23.93710338
2013-07-23 00:00:00 UTC,91.7024,1050054379,0,2013-07-22T00:00:00,0.153063821,0.002302671,0.04078718,1.341757457,0.02018521,0.357540423,-23.54321324,23.90075366
2013-07-24 00:00:00 UTC,94.5806,1083333286,0,2013-07-23T00:00:00,0.153614728,0.002310958,0.040933981,1.346586702,0.020257861,0.35882728,-23.50443671,23.86326399
2013-07-25 00:00:00 UTC,94.525,1083076902,0,2013-07-24T00:00:00,0.154351764,0.002322046,0.041130381,1.353047567,0.020355057,0.360548918,-23.46566018,23.82620909
2013-07-26 00:00:00 UTC,96.9499,1111232483,0,2013-07-25T00:00:00,0.156012677,0.002347033,0.041572967,1.36760713,0.020574089,0.36442863,-23.42688365,23.79131228
2013-07-27 00:00:00 UTC,94.13,1079278107,0,2013-07-26T00:00:00,0.159096703,0.002393428,0.042394773,1.394641695,0.020980794,0.371632577,-23.38810711,23.75973969
2013-07-28 00:00:00 UTC,94.005,1078286703,0,2013-07-27T00:00:00,0.162837565,0.002449705,0.043391607,1.427434097,0.021474118,0.380370825,-23.34933058,23.72970141
2013-07-29 00:00:00 UTC,98.5759,1131111629,0,2013-07-28T00:00:00,0.163049177,0.002452889,0.043447995,1.429289085,0.021502024,0.380865127,-23.31055405,23.69141918
2013-07-30 00:00:00 UTC,101.5,1165105812,0,2013-07-29T00:00:00,0.168029126,0.002527807,0.044775011,1.47294332,0.022158752,0.392497746,-23.27177752,23.66427527
2013-07-31 00:00:00 UTC,110.34,1267183179,0,2013-07-30T00:00:00,0.176304967,0.002652307,0.046980289,1.545489342,0.023250124,0.41182921,-23.23300099,23.6448302
2013-08-01 00:00:00 UTC,106.23,1220481782,0,2013-07-31T00:00:00,0.180886235,0.002721227,0.048201067,1.585648739,0.023854277,0.422530554,-23.19422446,23.61675502
2013-08-02 00:00:00 UTC,101.61,1167849454,0,2013-08-01T00:00:00,0.185467505,0.002790147,0.049654904,1.625808152,0.024458429,0.43527489,-23.15544793,23.59072282
2013-08-03 00:00:00 UTC,103.7,1192378895,0,2013-08-02T00:00:00,0.189605426,0.002852397,0.051010352,1.662081167,0.025004115,0.447156746,-23.1166714,23.56382815
2013-08-04 00:00:00 UTC,104.86,1206152150,0,2013-08-03T00:00:00,0.190445673,0.002865038,0.051480066,1.66944677,0.025114922,0.451274254,-23.07789487,23.52916913
2013-08-05 00:00:00 UTC,106.56,1226188584,0,2013-08-04T00:00:00,0.197264089,0.002967613,0.053578939,1.729217001,0.026014097,0.469672978,-23.03911834,23.50879132
2013-08-06 00:00:00 UTC,105.841,1218425716,0,2013-08-05T00:00:00,0.204372608,0.003074553,0.055770869,1.791530283,0.02695153,0.488887434,-23.00034181,23.48922925
2013-08-07 00:00:00 UTC,106.75,1229098150,0,2013-08-06T00:00:00,0.208850043,0.003141911,0.057263264,1.830779473,0.027541989,0.50196977,-22.96156528,23.46353505
2013-08-08 00:00:00 UTC,101.672,1171586790,0,2013-08-07T00:00:00,0.213654788,0.003214193,0.058836577,1.872897868,0.028175612,0.515761435,-22.92278875,23.43855019
2013-08-09 00:00:00 UTC,103.4,1192028805,0,2013-08-08T00:00:00,0.223739775,0.00336591,0.061613796,1.961302868,0.029505565,0.540106537,-22.88401222,23.42411876
2013-08-10 00:00:00 UTC,102.71,1184605785,0,2013-08-09T00:00:00,0.229840091,0.003457682,0.06329371,2.01477824,0.030310041,0.554832665,-22.84523569,23.40006835
2013-08-11 00:00:00 UTC,103.77,1197378682,0,2013-08-10T00:00:00,0.239377666,0.003601164,0.065920182,2.098384619,0.031567803,0.577856316,-22.80645916,23.38431548
2013-08-12 00:00:00 UTC,105.18,1214268916,0,2013-08-11T00:00:00,0.245919006,0.003699571,0.067721546,2.155726003,0.032430439,0.593647072,-22.76768263,23.3613297
2013-08-13 00:00:00 UTC,106.068,1225008501,0,2013-08-12T00:00:00,0.250692414,0.003771381,0.069036054,2.197569704,0.03305993,0.605170054,-22.7289061,23.33407615
2013-08-14 00:00:00 UTC,111.621,1289602061,0,2013-08-13T00:00:00,0.251865519,0.003789029,0.069359106,2.207853144,0.033214632,0.608001923,-22.69012957,23.29813149
2013-08-15 00:00:00 UTC,111.87,1292943118,0,2013-08-14T00:00:00,0.259340876,0.003901488,0.071417681,2.273382119,0.034200441,0.626047391,-22.65135304,23.27740043
2013-08-16 00:00:00 UTC,109.867,1270257534,0,2013-08-15T00:00:00,0.263937626,0.003970641,0.072683541,2.313677232,0.034806635,0.63714392,-22.61257651,23.24972043
2013-08-17 00:00:00 UTC,112.74,1304015666,0,2013-08-16T00:00:00,0.269821844,0.004059162,0.074303946,2.365258287,0.035582613,0.651348388,-22.57379998,23.22514837
2013-08-18 00:00:00 UTC,114.4,1323762440,0,2013-08-17T00:00:00,0.278339257,0.004187297,0.076649484,2.439921928,0.036705842,0.671909374,-22.53502345,23.20693282
2013-08-19 00:00:00 UTC,118.782,1375023402,0,2013-08-18T00:00:00,0.286756837,0.00431393,0.078967529,2.513710429,0.037815906,0.692229363,-22.49624692,23.18847628
2013-08-20 00:00:00 UTC,120.5,1395441212,0,2013-08-19T00:00:00,0.291090485,0.004379124,0.080160936,2.55169919,0.038387404,0.702690765,-22.45747039,23.16016115
2013-08-21 00:00:00 UTC,121.51,1407757143,0,2013-08-20T00:00:00,0.301970652,0.004542804,0.083157133,2.647074732,0.03982222,0.728955425,-22.41869386,23.14764928
2013-08-22 00:00:00 UTC,122.499,1419858347,0,2013-08-21T00:00:00,0.308697124,0.004643996,0.085009479,2.70603899,0.04070927,0.745193091,-22.37991733,23.12511042
2013-08-23 00:00:00 UTC,120,1391517000,0,2013-08-22T00:00:00,0.31974776,0.00481024,0.088052619,2.80290886,0.042166567,0.771869262,-22.34114079,23.11301006
2013-08-24 00:00:00 UTC,120.44,1397179275,0,2013-08-23T00:00:00,0.326474232,0.004911432,0.089904966,2.861873118,0.043053617,0.788106928,-22.30236426,23.09047119
2013-08-25 00:00:00 UTC,122,1415749000,0,2013-08-24T00:00:00,0.329737059,0.004960518,0.090803488,2.890475056,0.0434839,0.795983373,-22.26358773,23.05957111
2013-08-26 00:00:00 UTC,122.04,1416676932,0,2013-08-25T00:00:00,0.330072999,0.004965572,0.090895999,2.893419906,0.043528202,0.79679433,-22.2248112,23.02160553
2013-08-27 00:00:00 UTC,125.67,1459371151,0,2013-08-26T00:00:00,0.339155862,0.005102213,0.093397252,2.973040288,0.044726,0.818720311,-22.18603467,23.00475498
2013-08-28 00:00:00 UTC,123.02,1429111038,0,2013-08-27T00:00:00,0.346048319,0.005205902,0.095295307,3.033459563,0.045634939,0.835358662,-22.14725814,22.98261681
2013-08-29 00:00:00 UTC,123.44,1434594992,0,2013-08-28T00:00:00,0.354297185,0.005329997,0.097566892,3.10576912,0.046722754,0.855271376,-22.10848161,22.96375299
2013-08-30 00:00:00 UTC,129.2,1502172870,0,2013-08-29T00:00:00,0.361160959,0.005433255,0.099457049,3.165936971,0.047627911,0.87184049,-22.06970508,22.94154557
2013-08-31 00:00:00 UTC,137.76,1602407100,0,2013-08-30T00:00:00,0.377803212,0.005683618,0.104040017,3.311822957,0.049822599,0.912014792,-22.03092855,22.94294334
2013-09-01 00:00:00 UTC,138.17,1607960283,0,2013-08-31T00:00:00,0.398219615,0.00599076,0.109662317,3.490793147,0.052515001,0.961299873,-21.99215202,22.95345189
2013-09-02 00:00:00 UTC,137.17,1597132036,0,2013-09-01T00:00:00,0.419980253,0.006318124,0.115654794,3.681546899,0.055384674,1.013829928,-21.95337549,22.96720542
2013-09-03 00:00:00 UTC,137.51,1601702729,0,2013-09-02T00:00:00,0.4352127,0.006547279,0.119849529,3.815074533,0.057393445,1.050600969,-21.91459896,22.96519993
2013-09-04 00:00:00 UTC,135.21,1575534525,0,2013-09-03T00:00:00,0.442984353,0.006664194,0.121989698,3.883200837,0.058418327,1.069361693,-21.87582243,22.94518412
2013-09-05 00:00:00 UTC,129.96,1514888487,0,2013-09-04T00:00:00,0.451140942,0.006786901,0.124235872,3.954701495,0.059493973,1.089051652,-21.8370459,22.92609755
2013-09-06 00:00:00 UTC,126.13,1470861842,0,2013-09-05T00:00:00,0.465959661,0.007009832,0.128316673,4.084602392,0.061448184,1.124823956,-21.79826937,22.92309333
2013-09-07 00:00:00 UTC,123.73,1443353756,0,2013-09-06T00:00:00,0.47827064,0.007195036,0.131706889,4.192520428,0.063071688,1.154542588,-21.75949284,22.91403543
2013-09-08 00:00:00 UTC,121.77,1420952396,0,2013-09-07T00:00:00,0.468545262,0.007048729,0.1290287,4.107267763,0.061789159,1.131065581,-21.72071631,22.85178189
2013-09-09 00:00:00 UTC,126.4,1475596760,0,2013-09-08T00:00:00,0.464373841,0.006985975,0.127879967,4.070701086,0.061239055,1.120995794,-21.68193978,22.80293557
2013-09-10 00:00:00 UTC,127.78,1492304286,0,2013-09-09T00:00:00,0.480974502,0.007235713,0.132451483,4.216222485,0.063428258,1.161069696,-21.64316325,22.80423294
2013-09-11 00:00:00 UTC,131.65,1538132775,0,2013-09-10T00:00:00,0.499171131,0.00750946,0.137462498,4.375734133,0.065827929,1.204996254,-21.60438672,22.80938297
2013-09-12 00:00:00 UTC,134.22,1568874092,0,2013-09-11T00:00:00,0.517884194,0.007790977,0.142615729,4.539772844,0.068295704,1.250169481,-21.56561019,22.81577967
2013-09-13 00:00:00 UTC,135.05,1579271324,0,2013-09-12T00:00:00,0.53185885,0.00800121,0.146464091,4.66227468,0.070138605,1.283904221,-21.52683366,22.81073788
2013-09-14 00:00:00 UTC,131.39,1537187451,0,2013-09-13T00:00:00,0.539668218,0.008118693,0.148614646,4.730731597,0.071168461,1.30275599,-21.48805713,22.79081312
2013-09-15 00:00:00 UTC,129.95,1520967287,0,2013-09-14T00:00:00,0.570523042,0.008582868,0.157111494,5.001204988,0.075237425,1.377239359,-21.4492806,22.82651996
2013-09-16 00:00:00 UTC,131.48,1539430293,0,2013-09-15T00:00:00,0.602376913,0.009062074,0.165883461,5.280436018,0.079438137,1.454134421,-21.41050407,22.86463849
2013-09-17 00:00:00 UTC,131.31,1538014334,0,2013-09-16T00:00:00,0.600946194,0.00904055,0.165489468,5.267894341,0.079249462,1.450680675,-21.37172754,22.82240821
2013-09-18 00:00:00 UTC,132.06,1547280990,0,2013-09-17T00:00:00,0.617760393,0.0092935,0.170119787,5.415287603,0.081466825,1.491270053,-21.33295101,22.82422106
2013-09-19 00:00:00 UTC,130.23,1526484433,0,2013-09-18T00:00:00,0.623420322,0.009378648,0.171678427,5.46490254,0.082213225,1.504933089,-21.29417447,22.79910756
2013-09-20 00:00:00 UTC,128.57,1507618248,0,2013-09-19T00:00:00,0.549550285,0.009583686,0.153762772,4.817357802,0.084010589,1.347884456,-21.25539794,22.6032824
2013-09-21 00:00:00 UTC,126.78,1487211807,0,2013-09-20T00:00:00,0.480099271,0.009924484,0.137191759,4.208550213,0.086998024,1.202622962,-21.21662141,22.41924438
2013-09-22 00:00:00 UTC,128.37,1506534274,0,2013-09-21T00:00:00,0.403251736,0.010077801,0.118443384,3.534904717,0.088342001,1.0382747,-21.17784488,22.21611958
2013-09-23 00:00:00 UTC,126.73,1487984454,0,2013-09-22T00:00:00,0.321480707,0.010254042,0.098517984,2.818099877,0.089886933,0.863608652,-21.13906835,22.00267701
2013-09-24 00:00:00 UTC,126.09,1481135098,0,2013-09-23T00:00:00,0.254591275,0.010702656,0.08278011,2.231747113,0.093819486,0.725650444,-21.10029182,21.82594227
2013-09-25 00:00:00 UTC,127.99,1504122481,0,2013-09-24T00:00:00,0.174533123,0.010967019,0.063441359,1.529957355,0.096136884,0.556126951,-21.06151529,21.61764224
2013-09-26 00:00:00 UTC,128.02,1505025524,0,2013-09-25T00:00:00,0.103348615,0.0115014,0.046797943,0.905953958,0.100821271,0.410230772,-21.02273876,21.43296953
2013-09-27 00:00:00 UTC,131.84,1550524096,0,2013-09-26T00:00:00,0.105080206,0.011694104,0.047582036,0.921133085,0.102510516,0.417104129,-20.98396223,21.40106636
2013-09-28 00:00:00 UTC,133.93,1575663012,0,2013-09-27T00:00:00,0.107613792,0.01197606,0.048729285,0.943342501,0.104982145,0.427160916,-20.9451857,21.37234662
2013-09-29 00:00:00 UTC,140.28,1650965841,0,2013-09-28T00:00:00,0.110844094,0.012335552,0.050192019,0.971659327,0.108133451,0.439983238,-20.90640917,21.34639241
